NumProc,Institucion,ID Institucion,Descripcion,Solicitud,Fecha
2018CD-000183-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,SERVICIO DE PUBLICIDAD PARA FESTIVAL DE VERANO TRANSITARTE 2018,0062018010800007,20/02/2018
2018CD-000014-0010200001,TEATRO POPULAR MELICO SALAZAR,3007075681,CONTRATACIÓN DE UN SERVICIO DE FOTÓGRAFO ESPECIALIZADO PARA VARIOS PROYECTOS DEL TPMS 2018,0062018000100001,01/02/2018
2018CD-000019-0000100001,Banco Nacional de Costa Rica,4000001021,CONTRATACION DEL SERVICIO DE LIMPIEZA PARA LA OFICINA DE CENTRO DE NEGOCIOS CIUDAD QUESADA (162) DEL BANCO NACIONAL,0062018434100041,23/02/2018
2018CD-000010-0002600001,Municipalidad de Belén,3014042090,Compra de Tronzadora Multiproposito,0062018000300007,07/02/2018
2018CD-000001-0002900001,Municipalidad de Tarrazú,3014042060,COMPRA DE COMPUTADORAS,0062018000700002,20/02/2018
2018CD-000014-0003300001,Municipalidad de Moravia,3014042055,Compra de artículos para el mantenimiento de la flotilla de transporte de la vicealcaldia,0062018000700002,19/01/2018
2018CD-000046-0008000001,MINISTERIO DE CULTURA Y JUVENTUD,2100042001,"CONTRATACIÓN SERVICIO MANTENIMIENTO PREVENTIVO Y CORRECTIVO ASCENSOR MARCA ELECTRA VITORIA UBICADO EN COMPLEJO  CULTURAL ANTIGUA ADUANA, MINISTERIO DE CULTURA Y JUVENTUD",0062018000100036,13/02/2018
2018CD-000029-0012300001,TRIBUNAL SUPREMO DE ELECCIONES,2400042156,MESAS PARA COMEDOR (TIPO SODA).,0062018003100010,08/02/2018
2018LA-000003-0001200001,Instituto Costarricense de Turismo,4000042141,Hospedaje portal Web Institucional promocional ICT,0062018000900015,19/01/2018
2018CD-000011-0008600001,CONSEJO DE TRANSPORTE PUBLICO,3007270500,Contratación para la adquisición de servicios de capacitación para la actividad de Cierre de Semana de Salud Ocupacional del Consejo de Transporte Público,0062018030700006,09/02/2018
2018CD-000013-0003300001,Municipalidad de Moravia,3014042055,alquiler cabina sanitaria para el día internacional de la mujer,0062018002400001,13/02/2018
2018CD-000033-0000400001,Instituto Costarricense de Electricidad,4000042139,SERVICIO DE SUMINISTRO E INSTALACION DE SOBRES DE GRANITO,0062018496000027,20/02/2018
2018CD-000182-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,servicios publicitarios,0062018022000003,06/02/2018
2018CD-000013-0009600001,JUNTA ADMINISTRATIVA DEL ARCHIVO NACIONAL,3007042029,SERVICIOS PROFESIONALES PARA LA BIBLIOTECA,0062018000400001,07/02/2018
2018CD-000012-0003300001,Municipalidad de Moravia,3014042055,alquiler tarima para el día internacional de la mujer,0062018002400002,13/02/2018
,Instituto del Café de Costa Rica,3007042037,Compra Institucional de Computadoras Portátiles,0062018005300013,23/02/2018
2018CD-000181-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,"Elaboración de croquis, diseño, construcción y montaje de un stand para Feria",0062018022000005,07/02/2018
2018CD-000180-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,CONTRATACION DE SERVICIOS DE EVENTO BOXISTICO PARA TRANSITARTE 2018,0062018020900016,19/02/2018
2018CD-000179-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,"Compra de repuestos activo 8055, Pedido 47084, OT 47797",0062018021800141,13/02/2018
2018CD-000018-0000100001,Banco Nacional de Costa Rica,4000001021,COMPRA POR DEMANDA DE RELOJES PARA MUJER Y HOMBRE FUNCIONARIOS PENSIONADOS. CC 9694. CODIGO DE EGRESO 342601. AUTORIZA ERICK LEITON MORA JEFE CPS. INICIAIVA PC-2018-165,0062018434100032,19/02/2018
2018CD-000178-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,"Reparación de activos N°32979, N°32258 y N°32596.",0062018030300070,06/02/2018
2018CD-000177-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,"Compra de 17 k grasa para uso de la flotilla, pedido 47338",0062018021800126,05/02/2018
2018PP-000009-0001700001,Promotora de Comercio Exterior,3007196350,Compra de archivo móvil para la VUCE,0062018000100007,13/02/2018
2018CD-000013-0005300001,Instituto Mixto de Ayuda Social,4000042144,Reparación de los vehiculos placas 261-222 y 261- 127,0062018002300001,12/02/2018
2018CD-000176-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,"servicio de diagnòstico, Activo 3166, Pedido 47266, OT 45995",0062018021800078,25/01/2018
2018CD-000009-0017700001,INSTITUTO DE FOMENTO Y ASESORIA MUNICIPAL,4000042142,"CONTRATACIÓN DE LICENCIAS DE SOFTWARE PARA CONSULTA DE NORMAS JURÍDICAS, JURISPRUDENCIA JUDICIAL, JURISPRUDENCIA ADMINISTRATIVA",0062018010600001,31/01/2018
2018CD-000012-0005300001,Instituto Mixto de Ayuda Social,4000042144,Reparación de los vehiculos placas 261- 127,0062018002300003,20/02/2018
2018CD-000031-0001200001,Instituto Costarricense de Turismo,4000042141,SMS-5482-18 Compra de Tiquete Aéreo,0062018000900054,21/02/2018
2018CD-000175-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,Servicio de 60 recargas  de gas propano de 100 libras al año en CECUDI de Pavas y Hatillo,0062018021000001,16/01/2018
2018PR-000004-0000100001,Banco Nacional de Costa Rica,4000001021,CONTRATACIÓN DEL SERVICIO DE LIMPIEZA DE SANTA RITA DE RIÓ CUARTO ,0062018434100025,06/02/2018
2018CD-000006-0015900001,MUNICIPALIDAD DE SAN RAMON,3014042076,COMPRA DE CEMENTO DE USO GENERAL,0062018013700001,16/02/2018
2018CD-000009-0005400001,Contraloría General de la Republica,2200042154,"Contratación de Servicio de diagnóstico, revisión y reparación de Pantalla plana marca Samsung, modelo 6050",0062018709200008,20/02/2018
2018CD-000007-0006100001,PATRONATO NACIONAL DE LA INFANCIA,3007042039,Adquisición de Cajas de Seguridad (Cajas Fuertes) para las diferentes oficinas del PANI bajo la modalidad de entrega según demanda,0062018001300009,22/02/2018
2018CD-000016-0001000001,Instituto Nacional de Seguros,4000001902,Adquisición de Capacitación ,0062018745100003,08/02/2018
2018CD-000029-0000500001,Municipalidad de Alajuela,3014042063,CONTRATACION DE UNA EMPRESA JURIDICA O FISICA QUE SE ENCARGUE DE LA REALIZACION DEL CAMPEONATO DE FUTBOL FEMENINO,0062018003500010,19/02/2018
2018CD-000013-0010200001,TEATRO POPULAR MELICO SALAZAR,3007075681,SERVICIO DE CATERING DENTRO DEL PAÍS PARA LOS PROYECTOS ARTÍSTICOS TPMS 2018,0062018000100002,08/02/2018
2018PP-000071-0000200001,COMPAÑÍA NACIONAL DE FUERZA Y LUZ SOCIEDAD ANÓNIMA,3101000046,CONECTOR DE ESPIGA,0062018325000071,21/02/2018
2018CD-000010-0013000001,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,2100042009,Servicio de Alquiler de espacios para parqueo de vehículos del Ministerio,0062018000100016,15/02/2018
2018CD-000028-0012300001,TRIBUNAL SUPREMO DE ELECCIONES,2400042156,PAUTA PUBLICITARIA CON SOCIEDAD PERIODÍSTICA EXTRA LTDA (LA EXTRA) II VUELTA.,0062018003100021,16/02/2018
2018CD-000030-0001200001,Instituto Costarricense de Turismo,4000042141,Compra de dispositivo inalámbrico (AP),0062018000900042,09/02/2018
2018CD-000011-0001400001,Instituto del Café de Costa Rica,3007042037,CUSTODIA DE LOS RESPALDOS EN UN SITIO EXTERNO,0062018005300011,21/02/2018
2018CD-000024-0006400001,Comisión Nacional de Préstamos para Educación,3007045000,Valoración de bienes inmuebles propiedad de CONAPE para obtener valor de mercado,0062018001400008,22/02/2018
2018PP-000070-0000200001,COMPAÑÍA NACIONAL DE FUERZA Y LUZ SOCIEDAD ANÓNIMA,3101000046,SERVICIO DE MANTENIMIENTO DE AIRE ACONDICIONADO,0062018325000073,22/02/2018
2018CD-000005-0007100001,MINISTERIO DE SEGURIDAD PUBLICA,2100042011,COMPRA DE REACTIVOS PARA PRUEBAS DE HEMOGRAMA MODALIDAD CONSIGNACIÓN -089-2018,0062018000400002,11/01/2018
2018CD-000062-0004900001,Banco Central de Costa Rica,4000004017,"Publicaciones el diario La Nación, para el Área del Talento Humano.",0062018023000079,20/02/2018
,Municipalidad de Belén,3014042090,Compra de zapatos de seguridad para la Unidad Ambiental,0062018000300008,22/02/2018
2018CD-000010-0008600001,CONSEJO DE TRANSPORTE PUBLICO,3007270500,Contratación para la participación de la funcionaria Carla Soto Carvajal en el curso Principios Básicos para realizar una Auditoria Financiera,0062018030700009,15/02/2018
2018CD-000174-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,Servicio de capacitación  Jurisprudencia en contratación administrativa 2017,0062018013500005,21/02/2018
2018CD-000023-0006400001,Comisión Nacional de Préstamos para Educación,3007045000,Pauta en Radio,0062018000400013,16/02/2018
2018CD-000017-0000100001,Banco Nacional de Costa Rica,4000001021,COMPRA E INSTALACIÓN DE EQUIPOS POR DEMANDA PARA LOS SISTEMAS DE BOMBEO PARA LAS OFICINAS DEL BANCO NACIONAL.,0062018434100039,22/02/2018
2018CD-000022-0006400001,Comisión Nacional de Préstamos para Educación,3007045000,Pauta Periodicos Nacionales,0062018000400012,16/02/2018
2018CD-000008-0007200001,MINISTERIO DE LA PRESIDENCIA,2100042007,SERVICIO DE IMPRESIÓN Y ENCUADERNACIÓN,0062018000100012,18/01/2018
2018CD-000002-0008300001,AUTORIDAD REGULADORA DE LOS SERVICIOS PUBLICOS,3007042042,ADQUISICIÓN DE ARTÍCULOS DE OFICINA,0062018103800001,05/02/2018
2018CD-000003-0009000001,MINISTERIO GOBERNACION Y POLICIA,2100042004,Adquisición de Servicio de Limpieza,0062018000300002,21/02/2018
2018CD-000004-0015800001,INSTITUTO NACIONAL DE LAS MUJERES,3007075876,Adquisición mediante compra de publicaciones Centro de Documentación Luisa González Gutiérrez Instituto Nacional de las Mujeres,0062018000400001,29/01/2018
2018CD-000024-0016800001,MUNICIPALIDAD DE SAN ISIDRO DE HEREDIA,3014042093,SUMINISTRO DE ÚTILES DE LIMPIEZA,0062018411600004,20/02/2018
2018CD-000061-0004900001,Banco Central de Costa Rica,4000004017,Contratación de un lugar para llevar a cabo una cena con actividadcultural de cierre para el Comité de Prevención de Lavado de Activos yFinanciamiento,0062018023000084,22/02/2018
2018CD-000027-0012300001,TRIBUNAL SUPREMO DE ELECCIONES,2400042156,"PAUTA PUBLICITARIA CON LA NACIÓN GN SA, SEGUNDA VUELTA.",0062018003100022,16/02/2018
2018CD-000016-0000100001,Banco Nacional de Costa Rica,4000001021," PATROCINIO: DERECHO DE IMAGEN ADRIANA DURAN RODRIGUEZ,",0062018434100040,22/02/2018
2018CD-000008-0003400001,Municipalidad de Montes de Oca,3014042053,COMPRA DE SUMINISTROS DE OFICINA,0062018000400003,09/02/2018
2018CD-000025-0010400001,INSTITUTO SOBRE ALCOHOLISMO Y FARMACODEPENDENCIA,3007045737,Servicios de alimentación Zona de Alajuela,"0062018002400006
(Total: 3)",19/01/2018
2018CD-000021-0006400001,Comisión Nacional de Préstamos para Educación,3007045000,Compra de productos alimenticios ,0062018001400005,08/02/2018
2018CD-000022-0005900001,JUNTA ADMINISTRATIVA DEL REGISTRO NACIONAL,3007042030,CONTRATACIÓN DE UNA EMPRESA PARA LA GESTIÓN DE REDES SOCIALES DONDE SE ABORDARÁN TEMAS DEL REGISTRO NACIONAL DE COSTA RICA.,0062018000100004,01/02/2018
2018CD-000173-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,Capacitación Factura Electrónica,0062018012400003,15/02/2018
2018CD-000172-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,SERVICIO DE MANTENIMIENTO Y REPARACIÓN DEL ASCENSOR DEL MERCADO DE CALLE 16,0062018020800017,15/02/2018
2018CD-000011-0016600012,MUNICIPALIDAD DE SARCHI,3014042078,Compra de uniformes para funcionarios del acueducto (camisetas y pantalones),0062018000100002,16/01/2018
2018LA-000002-0017700001,INSTITUTO DE FOMENTO Y ASESORIA MUNICIPAL,4000042142,CONTRATACIÓN DE SERVICIOS PROFESIONALES EN DIBUJO DE PLANOS CONSTRUCTIVOS PARA PROYECTOS MUNICIPALES,0062018020100006,12/02/2018
2018CD-000020-0006400001,Comisión Nacional de Préstamos para Educación,3007045000,Publicidad en internet,0062018000400017,16/02/2018
2018CD-000019-0006400001,Comisión Nacional de Préstamos para Educación,3007045000,Pauta en televisión,0062018000400014,16/02/2018
2018LN-000002-0090100001,SERVICIO FITOSANITARIO DEL ESTADO,3007521568,Alquiler de equipo de cómputo,0062018004800013,30/01/2018
2018CD-000003-0015800001,INSTITUTO NACIONAL DE LAS MUJERES,3007075876,Tres cursos de TICs para la incidencia y la participación política de las mujeres lideresas (dos básicos y uno intermedio).,0062018001100001,12/02/2018
2018CD-000007-0003400001,Municipalidad de Montes de Oca,3014042053,COMPRA DE TINTAS ORIGINALES PARA LA ADMINISTRACIÓN,0062018000400004,12/02/2018
2018CD-000011-0005300001,Instituto Mixto de Ayuda Social,4000042144,Reparación del vehiculo placa 261-217,0062018002300002,12/02/2018
2018CD-000010-0016600012,MUNICIPALIDAD DE SARCHI,3014042078,Compra de Pinturas y Diluyentes para el Acueducto,0062018000100004,19/01/2018
2018CD-000171-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,alquiler de stand para feria Expotur 2018,0062018022000002,02/02/2018
2018CD-000012-0009600001,JUNTA ADMINISTRATIVA DEL ARCHIVO NACIONAL,3007042029,PUBLICACIÓN DE ANUNCIO EN LA NACIÓN DE PRESENTACIÓN DE PUBLICACIONES,0062018000400005,09/02/2018
2018CD-000009-0016600012,MUNICIPALIDAD DE SARCHI,3014042078,Compra de zapatos para funcionarios del acueducto,0062018000100003,17/01/2018
2018CD-000029-0001200001,Instituto Costarricense de Turismo,4000042141,Contratación Empresa Alojamiento Mantenimiento Sitio Web CST,0062018000900013,17/01/2018
,Universidad de Costa Rica,4000042149,Remodelación de Laboratorio (Prueba),0062018080200013,22/02/2018
2018CD-000015-0000100001,Banco Nacional de Costa Rica,4000001021,CONTRATACION DE ACCESO DE 2500 PRUEBAS ANUALES EN PAGINA WEB QUE CONTENGA LAS PRUEBAS DE INTEGRIDAD PARA REALIZAR Y VALORAR LOS COMPORTAMIENTOS QUE DEMUESTREN CONFIABILIDAD,0062018434100037,20/02/2018
2018LA-000002-0004900001,Banco Central de Costa Rica,4000004017,"DISEÑO CONSTRUCCIÓN INSTALACIÓN EQUIPAMIENTO PUESTA OPERACIÓN MANT. OBRA CIVIL, ELECTROMEC. PARA DISPONER ESQUEMA MANT. CONCURRENTE ALIMENTACIÓN ELÉCTRICA CENTRO PROCESAMIENTO DATOS CPDP BCCR",0062018023000071,15/02/2018
2018CD-000060-0004900001,Banco Central de Costa Rica,4000004017,SUMINISTRO E INSTALACIÓN DE AISLANTE ACÚSTICO,0062018023000059,12/02/2018
2018LN-000003-0004900001,Banco Central de Costa Rica,4000004017,SERVICIO DE TRANSPORTE REMUNERADO DE PERSONAS BAJO LA MODALIDAD DE TAXI,0062018023000072,15/02/2018
2018CD-000028-0000500001,Municipalidad de Alajuela,3014042063,CONSTRUCCIÓN DE ACERAS EN CALLE LA EMPACADORA RIO SEGUNDO,0062018001900008,07/02/2018
2018CD-000007-0010500001,INSTITUTO NACIONAL DE INNOVACION Y TRANSFERENCIA EN TECNOLOGIA AGROPECUARIA,3007320067,Materiales y productos metálicos,"0062018001800008
(Total: 2)",25/01/2018
2018CD-000023-0016800001,MUNICIPALIDAD DE SAN ISIDRO DE HEREDIA,3014042093,"Compra servicios profesionales de especialistas tema Discapacidad, Género, para celebración día mujer",0062018411300006,19/02/2018
2018CD-000011-0009600001,JUNTA ADMINISTRATIVA DEL ARCHIVO NACIONAL,3007042029,SUSCRIPCIÓN ANUAL A LOS PERIÓDICOS LA NACIÓN Y LA REPÚBLICA,0062018000400004,09/02/2018
2018CD-000170-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,Auditoria Externa 2018,0062018012400001,31/01/2018
2018CD-000169-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,"Auditoria externa 2018, con presupuesto de la liquidación del periodo 2017.",0062018012400002,31/01/2018
2018CD-000018-0016400001,BANCO HIPOTECARIO DE LA VIVIENDA,3007078890,Licenciamiento anual para el sistema de Recursos Humanos en general para el periodo 2018,0062018001700014,13/02/2018
2018CD-000010-0005300001,Instituto Mixto de Ayuda Social,4000042144,CONTRATACIÓN DE SERVICIOS DE ABOGACÍA PARA EL DESARROLLO DE PROCEDIMIENTOS ADMINISTRATIVOS Y ASESORÍA AL ÓRGANO DECISOR,,
2018CD-000014-0000100001,Banco Nacional de Costa Rica,4000001021,"COMPRA DE HASTA DOSCIENTAS (200) IMPRESORAS DE MATRIZ, CARRO ANGOSTO, CON ENTREGAS POR DEMANDA",0062018434100038,21/02/2018
2018CD-000168-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,Reparación de equipo activo N°321812,0062018030300071,06/02/2018
2018PP-000010-0000800001,RADIOGRÁFICA COSTARRICENSE SOCIEDAD ANÓNIMA,3101009059,"Adquisición de 1.000 metros de cable TGP, en rollos de 100 metros, 3x12 AWG (Escasa Cuantía)",0062018012800002,20/02/2018
2018LA-000001-0018300001,JUNTA ADMINISTRATIVA DEL SERVICIO ELECTRICO MUNICIPAL DE CARTAGO,3007045087,"SERVICIO DE ARRENDAMIENTO, ADMINISTRACIÓN Y OPERACIÓN DE LA CENTRA TELEFÓNICA",,
2018CD-000167-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,recorridos turísticos por la ciudad de San José,0062018022000004,06/02/2018
2018CD-000166-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,CURSO FACTURA ELECTRÓNICA,0062018010600007,13/02/2018
2018CD-000165-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,"SERVICIO DE REPARACIÓN, LAVADO Y DECORACIÓN DE VESTUARIO PARA EL FESTIVAL DE VERANO TRANSITARTE 2018",0062018010800004,15/02/2018
2018CD-000010-0001400001,Instituto del Café de Costa Rica,3007042037,COMPRA DE  MATERIALES LABORATORIO FITOPROTECCIÓN/BIOTECNOLOGIA,0062018005300003,30/01/2018
2018CD-000003-0008900001,CONSEJO NACIONAL DE LA PERSONA ADULTA MAYOR,3007259107,Pago de Póliza de Trabajo,0062018001500002,20/02/2018
2018CD-000164-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,SERVICIO DE REPARACION DE CAMARAS DE VIGILANCIA TIPO DOMO,0062018022400003,09/01/2018
2018CD-000026-0012300001,TRIBUNAL SUPREMO DE ELECCIONES,2400042156,Hilo para crayón,0062018003100016,09/02/2018
2018CD-000025-0012300001,TRIBUNAL SUPREMO DE ELECCIONES,2400042156,Bolsas plásticas para papeletas,0062018003100012,08/02/2018
2018CD-000163-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,SERVICIO DE PRODUCCIÓN ARTÍSTICA Y CASTING DE PERSONAJES FESTIVAL DE VERANO TRANSITARTE 2018,0062018010800006,20/02/2018
2018CD-000162-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,"Servicio de asistencia de producción del  “Mercado de Artesanía, Gastronomía y Mercado de Artes Visuales” del Festival de Verano Transitarte 2018",0062018020900015,19/02/2018
2018CD-000161-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,Alquiler de equipo de producción para Festival Internacional de las Artes 2018.,0062018020900010,12/02/2018
2018CD-000160-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,SERVICIO DE ALQUILER DE LUCES Y SONIDO PARA EL FESTIVAL TRANSITARTE 2018,0062018010800003,14/02/2018
2018CD-000159-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,CONTRATACIÓN DE UN PROFESIONAL EN ETICA Y VALORES,0062018015600002,05/02/2018
2018CD-000008-0017700001,INSTITUTO DE FOMENTO Y ASESORIA MUNICIPAL,4000042142,SERVICIO DE CAPACITACIÓN Y ACOMPAÑAMIENTO EN LA CONSTRUCCIÓN DE LOS SISTEMAS DE EVALUACIÓN Y VALORACIÓN DEL RIESGO INSTITUCIONAL Y CONTROL INTERNO PARA EL IFAM,0062018010700001,08/02/2018
2018CD-000017-0016400001,BANCO HIPOTECARIO DE LA VIVIENDA,3007078890,"Contratación para la tala de un árbol de pochote en el sector de Esparza, Puntarenas",0062017001700004,22/11/2017
2018CD-000158-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,SERVICIO DE DEMARCACIÓN Y SEÑALIZACIÓN PARA TERMINAL DE BUSES EN EL MERCADO DE CALLE 16.,0062018020800016,15/02/2018
2018CD-000059-0004900001,Banco Central de Costa Rica,4000004017,Renovación de suscripción anual de Creative Cloud for teams Número deplan VIP 9B6E0CA0ED93C0DC727A,0062018023000081,20/02/2018
2018CD-000157-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,contrato de mantenimiento planta eléctrica para el funcionamiento del sistema automatizado de cobro por hora,0062018014600003,23/01/2018
2018CD-000007-0017700001,INSTITUTO DE FOMENTO Y ASESORIA MUNICIPAL,4000042142,ADQUISICIÓN DE UNA UNIDAD DE RESPALDO DE DATOS,0062018020500001,13/02/2018
2018CD-000007-0007200001,MINISTERIO DE LA PRESIDENCIA,2100042007,COMPRA DE MATERIALES DE JARDINERÍA Y MATERIALES DE CONSTRUCCION,"0062018000100016
(Total: 3)",19/01/2018
2018CD-000021-0005900001,JUNTA ADMINISTRATIVA DEL REGISTRO NACIONAL,3007042030,Contratación del curso para el manejo del DRON,0062018001300001,09/02/2018
2018CD-000013-0000100001,Banco Nacional de Costa Rica,4000001021,CONTRATACIÓN DEL SERVICIO TÉCNICO DE MANTENIMIENTO PARA EQUIPOS BLADE HP PROLIANT BL685c G7 POR UN PERIODO DE 12 MESES,0062018434100030,15/02/2018
2018CD-000011-0014400001,INSTITUTO NACIONAL DE ESTADISTICA Y CENSOS,3007241710,Adquisición de Tiquete Aéreo San José- New York-San José,0062018010900013,21/02/2018
2018CD-000004-0010700001,LABORATORIO COSTARRICENSE DE METROLOGIA,3007351220,CONTRATACIÓN DE SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO PARA EL  SISTEMA DE AIRES ACONDICIONADOS BAJO LA MODALIDAD DE ENTREGA SEGÚN DEMANDA,0062018000500008,05/02/2018
2018CD-000020-0005900001,JUNTA ADMINISTRATIVA DEL REGISTRO NACIONAL,3007042030,CURSO EXCEL 2016 AVANZADO,0062018000500002,13/02/2018
2018CD-000001-0012600001,"PATRONATO DE CONSTRUCCIONES, INSTALACIONES Y ADQUISICION DE BIENES",2100045222,“Conclusión de la construcción de: Cuatro Módulos de Baja Contención en el CAI Jorge Arturo Montero Castro (Reforma)  y sus obras complementarias”,0062018000200001,20/02/2018
